Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0
2011,20.0,2.0,0.0,2.0,9.0,4.5,7.0,0.0,0
2012,9.0,0.0,0.0,0.0,-1.0,0.0,-5.0,-1.0,-100
2013,25.0,4.0,0.52,5.0,-7.0,-0.0,14.0,1.75,39900
2014,29.0,3.0,0.3,5.0,15.0,3.0,-1.0,-0.1,-25
2015,25.0,4.0,0.36,4.0,44.0,11.0,3.0,0.27,32
2016,25.0,4.0,0.4,4.0,13.0,3.25,-5.0,-0.5,0
2017,31.0,5.0,0.5,9.0,1.0,0.11,2.0,0.2,24
