Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-6.0,-0.46,-1.0,0.0,0.0,-2.0,-0.15,0
2011,4.0,-15.0,-1.08,-6.0,42.0,0.0,-10.0,-0.71,-150
2012,4.0,-17.0,-1.14,-9.0,64.0,0.0,-15.0,-1.0,-13
2013,4.0,-20.0,-1.34,-9.0,87.0,0.0,-15.0,-1.0,-17
2014,4.0,-17.0,-1.06,-8.0,90.0,0.0,-11.0,-0.69,14
2015,4.0,-21.0,-1.23,-10.0,107.0,0.0,-15.0,-0.88,-23
2016,4.0,-24.0,-1.33,-4.0,92.0,0.0,-8.0,-0.44,-14
2017,4.0,-32.0,-1.46,-7.0,112.0,0.0,-12.0,-0.55,-33
2018,4.0,-25.0,-1.07,-5.0,125.0,0.0,-14.0,-0.61,21
2019,4.0,-29.0,-21.32,-6.0,127.0,0.0,-16.0,-16.0,-16
