Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,35.0,-4.0,-0.13,-1.0,0.0,0.0,-2.0,-0.06,0
2011,82.0,-14.0,-0.45,-8.0,8.0,0.0,-3.0,-0.09,-250
2012,93.0,-26.0,-0.74,-12.0,32.0,0.0,-7.0,-0.2,-85
2013,110.0,-19.0,-0.51,-1.0,-20.0,-0.0,12.0,0.32,26
2014,135.0,-10.0,-0.22,1.0,-25.0,-0.0,5.0,0.11,47
2015,170.0,-12.0,-0.22,0.0,-96.0,0.0,12.0,0.22,-20
2016,205.0,-16.0,-0.27,-2.0,-187.0,-0.0,14.0,0.24,-33
2017,252.0,-18.0,-0.28,0.0,-150.0,0.0,23.0,0.35,-12
