Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,73.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0
2011,147.0,11.0,0.62,10.0,13.0,1.3,-1.0,-0.06,447
2012,167.0,4.0,0.24,11.0,8.0,0.73,5.0,0.28,-63
2013,178.0,2.0,0.1,11.0,10.0,0.91,0.0,0.0,-50
2014,198.0,2.0,0.1,12.0,13.0,1.08,-5.0,-0.26,0
2015,202.0,2.0,0.1,12.0,18.0,1.5,-1.0,-0.05,0
2016,201.0,1.0,0.05,10.0,27.0,2.7,-6.0,-0.32,-50
2017,205.0,8.0,0.42,15.0,32.0,2.13,1.0,0.05,692
2018,203.0,5.0,0.26,15.0,47.0,3.13,24.0,1.26,-37
2019,199.0,-12.0,-0.62,-12.0,33.0,0.0,14.0,0.74,-339
