Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,2.0,0.66,1.0,0.0,0.0,0.0,0.0,0
2011,20.0,4.0,1.32,4.0,1.0,0.25,3.0,1.0,99
2012,22.0,0.0,0.0,4.0,27.0,6.75,6.0,2.0,-100
2013,20.0,4.0,1.32,4.0,40.0,10.0,2.0,0.67,39900
2014,22.0,4.0,1.0,4.0,76.0,19.0,2.0,0.5,0
2015,24.0,4.0,1.0,7.0,101.0,14.43,3.0,0.75,0
2016,31.0,4.0,1.0,9.0,108.0,12.0,3.0,0.75,0
2017,35.0,5.0,1.0,9.0,106.0,11.78,4.0,0.8,24
2018,52.0,8.0,1.12,15.0,221.0,14.73,11.0,1.57,59
2019,72.0,21.0,2.31,32.0,217.0,6.78,23.0,2.56,162
