Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-6.0,-0.11,-5.0,0.0,0.0,-5.0,-0.08,0
2011,0.0,-4.0,-0.04,-4.0,0.0,0.0,-4.0,-0.04,39
2012,0.0,-5.0,-1.0,-3.0,1.0,0.0,-4.0,-0.8,-33
2013,0.0,-8.0,-1.13,7.0,-4.0,-0.0,-6.0,-0.86,-75
2014,0.0,-10.0,-1.0,0.0,-4.0,0.0,-7.0,-0.7,-28
2015,0.0,-12.0,-0.92,-10.0,-4.0,-0.0,-9.0,-0.69,-22
2016,5.0,-18.0,-1.05,-19.0,3.0,0.0,-21.0,-1.24,-54
2017,11.0,-23.0,-0.82,-20.0,-13.0,-0.0,-17.0,-0.61,-29
2018,13.0,-36.0,-0.9,-34.0,-17.0,-0.0,-34.0,-0.87,-59
2019,18.0,-33.0,-1.75,-33.0,-10.0,-0.0,-32.0,-2.29,8
