Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,47.0,9.0,1.0,8.0,0.0,0.0,7.0,0.78,0
2011,105.0,21.0,1.9,33.0,181.0,5.48,19.0,1.73,133
2012,109.0,21.0,1.9,35.0,278.0,7.94,29.0,2.64,0
2013,114.0,23.0,2.1,36.0,213.0,5.92,23.0,2.09,9
2014,115.0,22.0,2.0,38.0,165.0,4.34,27.0,2.45,-4
2015,119.0,21.0,1.76,38.0,211.0,5.55,27.0,2.25,-4
2016,124.0,22.0,1.84,39.0,141.0,3.62,29.0,2.42,4
2017,133.0,23.0,1.92,44.0,168.0,3.82,32.0,2.67,4
2018,146.0,29.0,2.07,45.0,178.0,3.96,42.0,3.0,26
2019,154.0,29.0,2.06,47.0,221.0,4.7,36.0,2.57,0
