Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,5466.0,327.0,0.74,1201.0,0.0,0.0,-75.0,-0.17,0
2009,9643.0,679.0,1.46,2422.0,8775.0,3.62,137.0,0.3,107
2010,10308.0,754.0,1.6,2648.0,9622.0,3.63,-967.0,-2.08,11
2011,10653.0,839.0,1.7,2809.0,10002.0,3.56,201.0,0.41,11
2012,10127.0,904.0,1.83,2880.0,10852.0,3.77,-567.0,-1.16,7
2013,10912.0,946.0,1.89,2949.0,11751.0,3.98,-775.0,-1.57,4
2014,11684.0,1020.0,2.01,3103.0,12612.0,4.06,-541.0,-1.08,7
2015,11023.0,982.0,1.93,3252.0,13784.0,4.24,-645.0,-1.27,-3
2016,11105.0,1121.0,2.19,3656.0,14719.0,4.03,-143.0,-0.28,14
2017,11404.0,1148.0,2.23,3822.0,15664.0,4.1,-118.0,-0.23,2
2018,11537.0,1261.0,2.45,3732.0,17013.0,4.56,-835.0,-1.64,9
2019,11529.0,1372.0,2.62,4024.0,18401.0,4.57,-962.0,-1.85,8
