Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,55.0,-3.0,-1.5,-3.0,0.0,0.0,0.0,0.0,0
2013,126.0,3.0,0.14,5.0,-82.0,-0.0,-1.0,-0.05,200
2014,147.0,6.0,0.24,10.0,-80.0,-0.0,6.0,0.24,99
2015,161.0,-2.0,-0.09,3.0,-64.0,-0.0,-1.0,-0.04,-133
2016,208.0,12.0,0.5,11.0,-56.0,-0.0,13.0,0.54,703
2017,243.0,15.0,0.58,23.0,-73.0,-0.0,22.0,0.85,24
2018,271.0,42.0,1.54,26.0,-92.0,-0.0,27.0,1.0,179
2019,272.0,40.0,1.54,23.0,-67.0,-0.0,22.0,0.85,-4
