Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,27.0,2.0,0.12,2.0,0.0,0.0,1.0,0.06,0
2011,56.0,4.0,0.28,5.0,-20.0,-0.0,-2.0,-0.13,99
2012,54.0,4.0,0.28,4.0,-16.0,-0.0,1.0,0.07,0
2013,62.0,4.0,0.28,5.0,-14.0,-0.0,-1.0,-0.07,0
2014,69.0,2.0,0.12,8.0,-18.0,-0.0,0.0,0.0,-50
2015,76.0,6.0,0.34,13.0,-27.0,-0.0,5.0,0.28,198
2016,88.0,9.0,0.49,18.0,-24.0,-0.0,12.0,0.63,49
2017,99.0,16.0,0.8,24.0,-41.0,-0.0,16.0,0.8,77
2018,104.0,21.0,1.05,30.0,-47.0,-0.0,13.0,0.65,31
2019,116.0,16.0,0.8,25.0,-31.0,-0.0,8.0,0.4,-23
