Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,1.0,-9.0,-0.25,-5.0,0.0,0.0,-6.0,-0.17,0
2011,5.0,-20.0,-0.43,-24.0,-34.0,-0.0,-23.0,-0.5,-122
2012,3.0,-42.0,-0.87,-31.0,-47.0,-0.0,-9.0,-0.19,-110
2013,4.0,-33.0,-0.62,-29.0,-21.0,-0.0,-35.0,-0.67,21
2014,4.0,-41.0,-4.1,-43.0,-33.0,-0.0,-44.0,-4.4,-24
2015,4.0,-35.0,-2.92,-37.0,-38.0,-0.0,-37.0,-3.08,14
2016,4.0,-36.0,-2.4,-34.0,-28.0,-0.0,-34.0,-2.27,-2
2017,1.0,-33.0,-1.38,-32.0,-23.0,-0.0,-33.0,-1.38,8
2018,1.0,-24.0,-0.68,-24.0,-6.0,-0.0,-22.0,-0.63,27
2019,2.0,-21.0,-0.21,-22.0,-23.0,-0.0,-20.0,-0.23,12
