Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,35.0,11.0,0.48,9.0,0.0,0.0,-11.0,-0.48,0
2011,132.0,37.0,1.61,62.0,-54.0,-0.0,-22.0,-0.96,236
2012,66.0,-4.0,-0.19,-1.0,-43.0,-0.0,-12.0,-0.55,-110
2013,40.0,-28.0,-1.28,-21.0,-34.0,-0.0,-7.0,-0.32,-601
2014,44.0,-41.0,-1.64,-28.0,-44.0,-0.0,-22.0,-0.88,-46
2015,22.0,-76.0,-2.93,-64.0,-28.0,-0.0,-19.0,-0.73,-85
2016,18.0,-61.0,-30.5,-55.0,-17.0,-0.0,-8.0,-4.0,19
2017,4.0,-17.0,-8.5,-15.0,-17.0,-0.0,0.0,0.0,72
2018,4.0,2.0,1.0,4.0,-25.0,-0.0,8.0,4.0,111
2019,4.0,-2.0,-1.0,-4.0,-23.0,-0.0,2.0,1.0,-199
