Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,342.0,42.0,1.68,36.0,0.0,0.0,20.0,0.8,0
2011,773.0,46.0,1.92,67.0,-45.0,-0.0,27.0,1.13,9
2012,774.0,65.0,2.82,105.0,3.0,0.03,53.0,2.3,41
2013,817.0,77.0,3.21,113.0,61.0,0.54,51.0,2.13,18
2014,959.0,81.0,3.38,141.0,140.0,0.99,84.0,3.5,5
2015,1011.0,117.0,4.88,189.0,46.0,0.24,91.0,3.79,44
2016,882.0,79.0,3.3,142.0,168.0,1.18,88.0,3.67,-32
2017,1305.0,62.0,2.58,185.0,130.0,0.7,57.0,2.38,-21
2018,1476.0,83.0,3.44,187.0,86.0,0.46,75.0,3.13,33
2019,1511.0,111.0,4.61,200.0,-16.0,-0.0,132.0,5.5,33
