Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2018,50.0,-37.0,-0.46,-37.0,0.0,0.0,-31.0,-0.39,0
2019,73.0,-40.0,-0.34,-41.0,-643.0,-0.0,-30.0,-0.26,-8
