Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-0.02,-1.0,0.0,0.0,-2.0,-0.03,0
2011,4.0,-4.0,-0.04,-4.0,9.0,0.0,-8.0,-0.12,-101
2012,5.0,-4.0,-1.0,-2.0,9.0,0.0,0.0,0.0,0
2013,8.0,-4.0,-0.8,0.0,9.0,0.0,-4.0,-0.8,0
2014,5.0,-4.0,-0.4,-4.0,-9.0,-0.0,-8.0,-0.8,0
2015,4.0,-4.0,-0.32,-4.0,-3.0,-0.0,-8.0,-0.67,0
2016,6.0,-6.0,-0.49,-4.0,1.0,0.0,-8.0,-0.67,-50
2017,9.0,-4.0,-0.32,-2.0,-6.0,-0.0,-4.0,-0.31,33
2018,18.0,4.0,0.16,4.0,-30.0,-0.0,0.0,0.0,200
2019,22.0,12.0,0.44,2.0,-20.0,-0.0,-2.0,-0.08,199
