Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,228.0,57.0,0.88,153.0,683.0,4.46,34.0,0.53,0
2012,266.0,-167.0,0.84,-57.0,782.0,0.0,-41.0,0.2,-392
2013,140.0,-43.0,0.99,57.0,569.0,9.98,135.0,-3.14,74
2014,205.0,-9.0,0.9,126.0,689.0,5.47,88.0,-8.8,79
2015,98.0,-348.0,0.87,-209.0,759.0,0.0,-46.0,0.12,-3770
2016,53.0,-101.0,0.87,-3.0,713.0,0.0,51.0,-0.45,70
