Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4.0,4.0,2.0,4.0,53.0,13.25,0.0,0.0,0
2012,4.0,4.0,2.0,4.0,94.0,23.5,-2.0,-1.0,0
2013,4.0,4.0,2.0,4.0,113.0,28.25,2.0,1.0,0
2014,4.0,4.0,2.0,4.0,134.0,33.5,0.0,0.0,0
2015,4.0,4.0,4.0,4.0,154.0,38.5,-1.0,-1.0,0
2016,4.0,4.0,4.0,4.0,158.0,39.5,-2.0,-2.0,0
2017,4.0,4.0,4.0,4.0,170.0,42.5,-1.0,-1.0,0
2018,4.0,4.0,4.0,4.0,169.0,42.25,3.0,3.0,0
2019,4.0,4.0,4.0,4.0,169.0,42.25,3.0,3.0,0
2020,4.0,4.0,4.0,4.0,166.0,41.5,1.0,1.0,0
