Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2014,0.0,-16.0,-16.0,-16.0,11.0,0.0,-17.0,-17.0,0
2015,0.0,-25.0,-1.39,-25.0,-89.0,-0.0,-22.0,-1.22,-56
2016,2.0,-92.0,-3.84,-92.0,-152.0,-0.0,-76.0,-3.17,-268
2017,26.0,-74.0,-2.47,-73.0,-117.0,-0.0,-69.0,-2.3,19
2018,279.0,-38.0,-1.18,88.0,-136.0,-0.0,162.0,5.06,48
2019,295.0,-21.0,-0.63,-8.0,-160.0,-0.0,21.0,0.64,44
