Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,66.0,16.0,2.26,20.0,189.0,9.45,8.0,1.14,0
2013,84.0,17.0,1.87,28.0,188.0,6.71,23.0,2.56,6
2014,136.0,27.0,1.91,49.0,171.0,3.49,30.0,2.14,58
2015,168.0,37.0,2.3,66.0,260.0,3.94,35.0,2.19,36
2016,201.0,51.0,2.98,85.0,428.0,5.04,75.0,4.41,37
2017,304.0,75.0,3.0,128.0,508.0,3.97,69.0,2.76,47
2018,367.0,125.0,4.45,162.0,353.0,2.18,136.0,4.86,66
2019,581.0,191.0,4.53,226.0,395.0,1.75,142.0,3.38,52
2020,580.0,198.0,4.69,242.0,1003.0,4.14,151.0,3.6,3
