Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,86.0,1.0,0.04,6.0,0.0,0.0,6.0,0.21,0
2011,213.0,23.0,0.77,23.0,-139.0,-0.0,23.0,0.77,2177
2012,250.0,12.0,0.38,33.0,-92.0,-0.0,16.0,0.52,-47
2013,284.0,7.0,0.23,29.0,-122.0,-0.0,25.0,0.81,-41
2014,330.0,14.0,0.44,42.0,-162.0,-0.0,34.0,1.06,99
2015,360.0,18.0,0.56,51.0,-179.0,-0.0,38.0,1.19,28
