Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,425.0,94.0,7.84,291.0,512.0,1.76,288.0,24.0,0
2012,421.0,33.0,2.75,239.0,799.0,3.34,191.0,15.92,-64
2013,427.0,-26.0,-2.17,159.0,613.0,3.86,476.0,39.67,-178
2014,466.0,43.0,3.59,275.0,676.0,2.46,359.0,29.92,265
2015,231.0,-97.0,-8.09,65.0,735.0,11.31,121.0,10.08,-325
2016,288.0,-290.0,-20.71,-81.0,274.0,0.0,433.0,30.93,-198
