Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,1108.0,43.0,0.33,55.0,0.0,0.0,60.0,0.47,0
2010,2173.0,62.0,0.49,178.0,-417.0,-0.0,97.0,0.76,43
2011,-2.0,-1.0,0.0,69.0,-308.0,-0.0,90.0,0.0,-100
2012,1079.0,29.0,0.25,115.0,-307.0,-0.0,78.0,0.67,299899
2013,4224.0,-43.0,-0.33,257.0,1235.0,4.81,481.0,3.67,-239
2014,5322.0,325.0,2.19,635.0,824.0,1.3,403.0,2.72,876
2015,4797.0,83.0,0.55,493.0,661.0,1.34,294.0,1.97,-74
2016,6828.0,8.0,0.04,622.0,1167.0,1.88,296.0,1.54,-89
2017,6613.0,65.0,0.35,588.0,1689.0,2.87,457.0,2.42,632
2018,6741.0,105.0,0.56,647.0,1381.0,2.13,656.0,3.6,60
