Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,10.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0
2011,25.0,2.0,0.5,2.0,5.0,2.5,-2.0,-0.5,49
2012,34.0,4.0,1.0,4.0,7.0,1.75,2.0,0.5,66
2013,33.0,4.0,1.0,4.0,9.0,2.25,-2.0,-0.5,0
2014,34.0,2.0,0.5,2.0,7.0,3.5,-1.0,-0.25,-40
2015,24.0,0.0,0.0,2.0,7.0,3.5,-2.0,-0.5,-66
2016,20.0,-2.0,-0.5,2.0,5.0,2.5,0.0,0.0,-199
2017,19.0,-2.0,-0.5,-2.0,3.0,0.0,-2.0,-0.5,-1
2018,18.0,-4.0,-1.0,-4.0,3.0,0.0,-6.0,-1.5,-203
2019,27.0,-4.0,-1.0,-4.0,2.0,0.0,0.0,0.0,0
2020,28.0,-4.0,-1.0,-4.0,3.0,0.0,-2.0,-0.5,0
