Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,16.0,4.0,0.17,3.0,0.0,0.0,1.0,0.04,0
2011,28.0,4.0,0.16,5.0,-12.0,-0.0,-2.0,-0.08,0
2012,29.0,2.0,0.08,2.0,-12.0,-0.0,2.0,0.08,-50
2013,27.0,-12.0,-0.52,-4.0,-10.0,-0.0,-6.0,-0.26,-697
2014,24.0,-4.0,-0.16,-4.0,-6.0,-0.0,-7.0,-0.29,66
2015,23.0,-4.0,-0.16,0.0,-9.0,0.0,-4.0,-0.16,0
2016,20.0,-6.0,-0.21,-5.0,-4.0,-0.0,-12.0,-0.4,-50
2017,21.0,-6.0,-0.18,-5.0,0.0,0.0,-11.0,-0.33,0
2018,24.0,-8.0,-0.17,-5.0,-3.0,-0.0,-10.0,-0.23,-33
2019,25.0,-5.0,-0.1,0.0,-1.0,0.0,-8.0,-0.17,37
