Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,31.0,4.0,0.8,5.0,-6.0,-0.0,0.0,0.0,0
2012,37.0,4.0,0.68,8.0,-10.0,-0.0,3.0,0.5,0
2013,47.0,8.0,2.66,10.0,7.0,0.7,3.0,1.0,99
2014,67.0,12.0,0.52,12.0,1.0,0.08,7.0,0.3,49
2015,93.0,14.0,0.64,15.0,-2.0,-0.0,7.0,0.32,16
2016,174.0,17.0,0.78,16.0,-4.0,-0.0,11.0,0.5,21
2017,108.0,22.0,3.68,20.0,-8.0,-0.0,11.0,1.83,29
2018,116.0,24.0,4.0,16.0,-17.0,-0.0,14.0,2.33,9
2019,85.0,18.0,3.6,23.0,-26.0,-0.0,8.0,1.6,-25
2020,86.0,18.0,2.34,23.0,-28.0,-0.0,7.0,0.3,0
