Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,26237.0,1426.0,0.97,3206.0,0.0,0.0,3445.0,2.36,0
2009,0.0,0.0,0.74,0.0,4023.0,0.0,0.0,0.0,-100
2010,48815.0,2010.0,1.41,5244.0,0.0,0.0,2548.0,1.82,20099900
2011,50208.0,1839.0,1.43,4856.0,6327.0,1.3,2572.0,2.02,-8
2012,50521.0,1959.0,1.68,5183.0,8411.0,1.62,2681.0,2.33,6
2013,53417.0,2286.0,2.13,5711.0,9945.0,1.74,3246.0,3.07,16
2014,56223.0,2698.0,2.72,6378.0,10767.0,1.69,4101.0,4.15,18
2015,59074.0,2546.0,2.73,6542.0,11937.0,1.82,3644.0,3.93,-5
2016,65017.0,3093.0,3.45,7436.0,15041.0,2.02,4487.0,5.04,21
2017,68619.0,3447.0,4.07,8126.0,16305.0,2.01,3987.0,4.74,11
2018,71309.0,2314.0,2.83,5625.0,15494.0,2.75,5095.0,6.26,-32
2019,72148.0,4281.0,5.48,7724.0,18430.0,2.39,2975.0,3.82,85
