Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,22.0,-3.0,-0.5,-1.0,363.0,0.0,1.0,0.17,0
2011,51.0,2.0,0.28,8.0,317.0,39.63,13.0,1.86,166
2012,50.0,5.0,0.64,10.0,239.0,23.9,15.0,1.88,148
2013,48.0,6.0,0.76,17.0,258.0,15.18,21.0,2.63,19
2014,51.0,10.0,1.1,21.0,233.0,11.1,20.0,2.22,66
2015,56.0,15.0,1.5,27.0,263.0,9.74,17.0,1.7,49
2016,58.0,16.0,1.6,29.0,286.0,9.86,17.0,1.7,6
2017,79.0,11.0,0.99,28.0,306.0,10.93,17.0,1.55,-31
2018,86.0,26.0,2.16,40.0,306.0,7.65,31.0,2.58,136
2019,95.0,31.0,2.56,43.0,191.0,4.44,31.0,2.58,19
