Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-2.0,-1.0,0.0,0.0,-2.0,-2.0,0
2011,4.0,-4.0,-4.0,-4.0,0.0,0.0,-5.0,-5.0,-101
2012,4.0,-4.0,-1.0,-4.0,1.0,0.0,-6.0,-1.5,0
2013,4.0,-4.0,-0.32,-4.0,0.0,0.0,-7.0,-0.58,0
2014,5.0,3.0,1.0,3.0,-5.0,-0.0,-8.0,-2.67,175
2015,19.0,-9.0,-3.0,-8.0,-10.0,-0.0,-9.0,-3.0,-399
2016,25.0,-5.0,-1.0,-5.0,-5.0,-0.0,-8.0,-1.6,44
2017,22.0,-5.0,-1.0,-5.0,-3.0,-0.0,-4.0,-0.8,0
2018,9.0,-5.0,-0.61,-4.0,-1.0,-0.0,-9.0,-1.13,0
2019,16.0,-5.0,-0.2,-4.0,-5.0,-0.0,-7.0,-0.28,0
