Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,580.0,-47.0,-4.7,-13.0,350.0,0.0,-17.0,-1.7,0
2012,745.0,16.0,1.6,84.0,319.0,3.8,34.0,3.4,134
2013,734.0,10.0,1.0,69.0,285.0,4.13,34.0,3.4,-37
2014,740.0,18.0,1.8,82.0,246.0,3.0,37.0,3.7,79
2015,663.0,-74.0,-6.73,-48.0,236.0,0.0,10.0,0.91,-510
2016,549.0,23.0,2.08,67.0,160.0,2.39,26.0,2.36,131
2017,556.0,18.0,1.63,37.0,214.0,5.78,10.0,0.91,-21
2018,627.0,8.0,0.72,48.0,218.0,4.54,28.0,2.55,-55
2019,719.0,30.0,2.7,86.0,268.0,3.12,33.0,3.0,274
2020,720.0,30.0,2.7,87.0,285.0,3.28,22.0,2.0,0
