Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,152.0,3.0,0.13,11.0,0.0,0.0,1.0,0.04,0
2013,349.0,7.0,0.26,34.0,5.0,0.15,-12.0,-0.44,132
2014,402.0,9.0,0.29,42.0,26.0,0.62,-7.0,-0.23,28
2015,454.0,-12.0,-0.42,6.0,66.0,11.0,-5.0,-0.18,-233
2016,485.0,-70.0,-2.59,-39.0,83.0,0.0,-19.0,-0.7,-483
2017,454.0,-36.0,-0.98,-9.0,54.0,0.0,-16.0,-0.43,48
2018,456.0,-6.0,-0.14,18.0,41.0,2.28,-7.0,-0.17,83
2019,461.0,3.0,0.07,26.0,31.0,1.19,14.0,0.32,150
