Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11.0,2.0,0.66,2.0,0.0,0.0,0.0,0.0,0
2011,43.0,8.0,2.0,12.0,52.0,4.33,8.0,2.0,298
2012,41.0,9.0,2.25,12.0,38.0,3.17,6.0,1.5,12
2013,42.0,4.0,1.0,7.0,28.0,4.0,8.0,2.0,-55
2014,70.0,16.0,2.28,29.0,28.0,0.97,18.0,2.57,299
2015,71.0,16.0,2.28,28.0,70.0,2.5,24.0,3.43,0
2016,75.0,17.0,2.42,30.0,101.0,3.37,20.0,2.86,6
2017,81.0,16.0,2.28,31.0,136.0,4.39,22.0,3.14,-5
2018,83.0,22.0,3.12,33.0,91.0,2.76,26.0,3.71,37
2019,88.0,25.0,3.56,33.0,158.0,4.79,31.0,4.43,13
