Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,958.0,161.0,1.17,328.0,324.0,0.99,284.0,2.07,0
2011,997.0,163.0,1.18,336.0,314.0,0.93,224.0,1.62,1
2012,1181.0,182.0,1.3,382.0,686.0,1.8,196.0,1.41,11
2013,1362.0,216.0,1.53,440.0,846.0,1.92,374.0,2.65,18
2014,1574.0,205.0,1.47,403.0,1353.0,3.36,361.0,2.58,-5
2015,1659.0,241.0,1.77,510.0,1339.0,2.63,364.0,2.66,17
2016,1765.0,256.0,1.89,531.0,1275.0,2.4,392.0,2.88,6
2017,1880.0,398.0,2.93,558.0,1152.0,2.06,418.0,3.07,55
2018,2012.0,342.0,1.26,571.0,2012.0,3.52,527.0,1.95,-14
2019,2327.0,396.0,1.43,550.0,2127.0,3.87,606.0,2.23,15
2020,2391.0,435.0,1.57,580.0,2282.0,3.93,641.0,2.36,9
