Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2008,1063.0,-80.0,-0.06,40.0,0.0,0.0,117.0,0.09,0
2009,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,101
2010,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0
2011,4755.0,1085.0,0.91,1766.0,0.0,0.0,880.0,0.76,107424
2012,4856.0,1149.0,1.01,1786.0,-4375.0,-0.0,1272.0,1.14,5
2013,4583.0,1010.0,0.96,1635.0,250.0,0.15,1190.0,1.15,-12
2014,4408.0,835.0,1.14,1334.0,-534.0,-0.0,1224.0,1.69,-17
2015,4664.0,892.0,1.19,1622.0,2251.0,1.39,1148.0,1.55,6
2016,8804.0,966.0,1.27,2369.0,1642.0,0.69,2019.0,2.68,8
2017,9127.0,273.0,0.34,2374.0,-323.0,-0.0,2058.0,2.69,-71
2018,9755.0,1813.0,2.33,2921.0,-1554.0,-0.0,1659.0,2.15,562
2019,8464.0,1503.0,1.92,2186.0,-3119.0,-0.0,1715.0,2.22,-17
2020,8970.0,1561.0,2.0,2171.0,-3231.0,-0.0,1412.0,1.82,3
