Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,69.0,15.0,0.32,8.0,0.0,0.0,1.0,0.02,0
2011,79.0,81.0,1.67,6.0,26.0,4.33,43.0,0.9,439
2012,82.0,78.0,1.56,13.0,-59.0,-0.0,18.0,0.36,-3
2013,91.0,-52.0,-52.0,-63.0,-52.0,-0.0,11.0,11.0,-166
2014,101.0,28.0,0.57,7.0,-72.0,-0.0,19.0,0.4,153
2015,106.0,-22.0,-22.0,2.0,-96.0,-0.0,22.0,22.0,-178
2016,108.0,15.0,0.56,2.0,-93.0,-0.0,23.0,0.88,168
2017,110.0,115.0,2.38,5.0,-98.0,-0.0,13.0,0.27,666
2018,117.0,-38.0,-38.0,-116.0,-116.0,-0.0,11.0,11.0,-133
2019,122.0,26.0,0.53,0.0,-129.0,0.0,27.0,0.56,168
