Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2015,0.0,-14.0,-7.0,-8.0,0.0,0.0,-6.0,-3.0,0
2016,1.0,-46.0,-3.83,-44.0,-82.0,-0.0,-43.0,-3.58,-228
2017,1.0,-52.0,-2.08,-52.0,-70.0,-0.0,-46.0,-1.84,-13
2018,4.0,-61.0,-1.88,-62.0,-97.0,-0.0,-43.0,-1.34,-17
2019,4.0,-73.0,-1.81,-73.0,-89.0,-0.0,-71.0,-1.78,-19
