Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,524.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2014,916.0,271.0,0.44,175.0,-89.0,-0.0,69.0,0.11,81
2015,1005.0,353.0,13.07,439.0,-169.0,-0.0,222.0,8.22,30
2016,984.0,351.0,13.0,463.0,-88.0,-0.0,-11.0,-0.41,0
2017,1171.0,352.0,12.57,488.0,-27.0,-0.0,469.0,16.75,0
2018,1073.0,328.0,10.24,458.0,-19.0,-0.0,398.0,12.44,-6
2019,936.0,331.0,9.72,459.0,-181.0,-0.0,407.0,11.97,0
