Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,6.0,-2.0,-0.66,-1.0,0.0,0.0,0.0,0.0,0
2011,16.0,-4.0,-1.0,0.0,0.0,0.0,2.0,0.5,-101
2012,11.0,-4.0,-1.0,-4.0,0.0,0.0,-4.0,-1.0,0
2013,14.0,0.0,0.0,0.0,1.0,0.0,-3.0,-0.75,100
2014,14.0,0.0,0.0,2.0,1.0,0.5,-2.0,-0.4,-100
2015,17.0,2.0,0.4,4.0,1.0,0.25,-2.0,-0.4,19900
2016,20.0,13.0,2.18,4.0,0.0,0.0,0.0,0.0,546
2017,20.0,13.0,1.85,4.0,-2.0,-0.0,0.0,0.0,0
2018,15.0,-4.0,-0.64,-2.0,1.0,0.0,-2.0,-0.33,-130
2019,17.0,4.0,0.64,4.0,1.0,0.25,-2.0,-0.33,200
