Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,-2.0,-0.04,-1.0,0.0,0.0,-2.0,-0.04,0
2011,3.0,-5.0,-0.08,-5.0,-6.0,-0.0,-5.0,-0.08,-151
2012,4.0,-16.0,-1.01,-14.0,-5.0,-0.0,-10.0,-0.63,-220
2013,4.0,-26.0,-1.3,-22.0,-14.0,-0.0,-12.0,-0.6,-62
2014,4.0,-22.0,-7.33,-22.0,2.0,0.0,-21.0,-7.0,15
2015,4.0,-13.0,-13.0,-12.0,2.0,0.0,-13.0,-13.0,40
2016,4.0,-6.0,-12.41,-6.0,-5.0,-0.0,-8.0,0.0,53
2017,4.0,-7.0,-7.0,-7.0,-3.0,-0.0,-10.0,-10.0,-16
2018,4.0,-7.0,-0.31,-6.0,-9.0,-0.0,-7.0,-0.33,0
2019,4.0,-9.0,-4.5,-9.0,-5.0,-0.0,-11.0,-5.5,-28
