Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,-6.0,-0.18,-10.0,0.0,0.0,-7.0,-0.22,0
2011,1.0,-24.0,-0.51,-23.0,-19.0,-0.0,-24.0,-0.53,-300
2012,5.0,-71.0,14.2,-71.0,-70.0,-0.0,24.0,-4.8,-195
2013,11.0,-27.0,-27.0,-26.0,-65.0,-0.0,7.0,7.0,61
2014,12.0,-20.0,-20.0,-20.0,-58.0,-0.0,-31.0,-31.0,25
2015,74.0,44.0,11.0,46.0,-48.0,-0.0,-38.0,-9.5,320
2016,1.0,-10.0,-10.0,-10.0,4.0,0.0,-10.0,-10.0,-122
2017,4.0,-21.0,-21.0,-16.0,-55.0,-0.0,-16.0,-16.0,-110
2018,13.0,-28.0,-28.0,-35.0,-94.0,-0.0,-8.0,-8.0,-33
2019,14.0,-68.0,-1.82,-67.0,-122.0,-0.0,-33.0,-0.89,-142
