Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,893.0,-5.0,-0.22,46.0,0.0,0.0,17.0,0.74,0
2011,2004.0,-1.0,-0.16,209.0,772.0,3.69,47.0,7.83,79
2012,1906.0,75.0,0.0,272.0,1032.0,3.79,-127.0,0.0,7675
2013,2294.0,114.0,0.0,357.0,0.0,0.0,86.0,0.0,51
2014,3507.0,308.0,0.58,638.0,1997.0,3.13,-316.0,-0.6,170
2015,4450.0,-1379.0,-4.5,-909.0,3061.0,0.0,73.0,0.24,-547
2016,4250.0,-573.0,-2.02,192.0,3064.0,15.96,93.0,0.33,58
2017,5737.0,153.0,0.05,873.0,3437.0,3.94,-82.0,-0.03,126
2018,7697.0,0.0,-0.01,745.0,4219.0,5.66,17.0,0.31,-100
2019,10361.0,-116.0,-0.01,689.0,4475.0,6.49,302.0,302.0,-1160100
