Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,60.0,-4.0,-0.14,-2.0,0.0,0.0,2.0,0.08,0
2011,146.0,0.0,0.0,6.0,-23.0,-0.0,-19.0,-19.0,100
2012,157.0,7.0,0.28,15.0,-18.0,-0.0,-15.0,-0.63,69900
2013,191.0,6.0,0.42,15.0,-22.0,-0.0,3.0,0.21,-14
2014,185.0,-5.0,-5.0,9.0,-8.0,-0.0,-11.0,-11.0,-183
2015,165.0,-21.0,-21.0,-6.0,-22.0,-0.0,4.0,4.0,-320
2016,120.0,-22.0,-22.0,-10.0,-23.0,-0.0,-18.0,-18.0,-4
2017,87.0,-41.0,-41.0,-41.0,-11.0,-0.0,-17.0,-17.0,-86
2018,89.0,-35.0,-35.0,-29.0,-20.0,-0.0,-60.0,-60.0,14
2019,81.0,-43.0,-43.0,-36.0,-8.0,-0.0,-57.0,-57.0,-22
