Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,23.0,4.0,1.0,8.0,17.0,2.13,5.0,1.25,0
2012,24.0,4.0,1.0,8.0,14.0,1.75,4.0,1.0,0
2013,24.0,4.0,1.0,9.0,8.0,0.89,5.0,1.25,0
2014,24.0,4.0,1.0,10.0,4.0,0.4,6.0,1.5,0
2015,28.0,4.0,0.52,9.0,26.0,2.89,8.0,1.0,0
2016,31.0,8.0,1.0,12.0,31.0,2.58,8.0,1.0,99
2017,35.0,8.0,1.0,15.0,12.0,0.8,8.0,1.0,0
2018,40.0,12.0,1.52,19.0,-8.0,-0.0,15.0,1.88,49
2019,47.0,16.0,4.0,19.0,-8.0,-0.0,16.0,4.0,33
2020,49.0,17.0,3.12,21.0,26.0,1.24,18.0,2.25,6
