Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,42.0,5.0,0.11,0.0,0.0,0.0,0.0,0.0,0
2012,207.0,21.0,0.45,63.0,110.0,1.75,24.0,0.51,319
2013,253.0,34.0,0.69,83.0,51.0,0.61,49.0,1.0,61
2014,193.0,8.0,0.16,39.0,30.0,0.77,17.0,0.35,-76
2015,158.0,-2.0,-0.04,20.0,20.0,1.0,10.0,0.2,-124
2016,140.0,-11.0,-0.22,5.0,20.0,4.0,12.0,0.24,-452
2017,130.0,-10.0,-0.2,4.0,19.0,4.75,-2.0,-0.04,9
2018,154.0,-7.0,-0.12,9.0,38.0,4.22,-16.0,-0.31,29
2019,147.0,-25.0,-0.46,-5.0,58.0,0.0,-18.0,-0.34,-257
