Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,0.0,13.0,0.0,0.0,49.0,0.0,0.0,0.0,0
2014,465.0,90.0,4.75,118.0,114.0,0.97,79.0,4.16,591
2015,486.0,104.0,5.47,133.0,90.0,0.68,114.0,6.0,15
2016,474.0,85.0,4.48,115.0,78.0,0.68,102.0,5.37,-18
2017,495.0,85.0,4.47,115.0,119.0,1.03,54.0,2.84,0
2018,485.0,101.0,5.3,133.0,89.0,0.67,122.0,6.42,18
2019,521.0,114.0,5.98,132.0,115.0,0.87,39.0,2.05,12
