Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,4.0,-2.0,-0.16,-1.0,0.0,0.0,0.0,0.0,0
2011,13.0,0.0,0.0,0.0,1.0,0.0,-6.0,-0.46,100
2012,14.0,-2.0,-0.16,2.0,1.0,0.5,-4.0,-0.31,-20099
2013,13.0,3.0,0.23,2.0,1.0,0.5,-2.0,-0.15,250
2014,13.0,0.0,0.0,4.0,1.0,0.25,-2.0,-0.15,-100
2015,13.0,4.0,0.32,4.0,0.0,0.0,4.0,0.31,39900
2016,15.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0
2017,13.0,2.0,0.18,4.0,-4.0,-0.0,-2.0,-0.18,-50
2018,16.0,1.0,0.09,3.0,0.0,0.0,-6.0,-0.55,-50
2019,25.0,4.0,0.32,2.0,3.0,1.5,-1.0,-0.08,296
