Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,4.0,-8.0,-1.6,-5.0,0.0,0.0,-5.0,-1.0,0
2012,4.0,-11.0,-0.78,-6.0,0.0,0.0,-7.0,-0.5,-37
2013,1.0,-10.0,-0.57,-6.0,1.0,0.0,-6.0,-0.33,9
2014,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,-4.0,100
2015,0.0,-13.0,-13.0,-1.0,13.0,0.0,-4.0,-4.0,-130100
2016,0.0,-46.0,-46.0,-18.0,1.0,0.0,-6.0,-6.0,-254
2017,1.0,-8.0,-1.15,-8.0,-1.0,-0.0,-10.0,-1.43,82
2018,0.0,-13.0,-1.0,-12.0,-9.0,-0.0,-8.0,-0.62,-62
2019,0.0,-23.0,-0.81,-23.0,-12.0,-0.0,-15.0,-0.54,-77
2020,0.0,-21.0,-0.55,-21.0,0.0,0.0,-16.0,-0.39,8
