Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,-10.0,-0.91,-3.0,0.0,0.0,0.0,0.0,0
2011,6.0,-17.0,-1.14,0.0,24.0,0.0,-6.0,-0.4,-70
2012,5.0,-35.0,-2.06,-20.0,29.0,0.0,-5.0,-0.29,-106
2013,4.0,-8.0,-0.44,0.0,30.0,0.0,0.0,0.0,77
2014,4.0,-27.0,-1.04,-21.0,5.0,0.0,-7.0,-0.27,-237
2015,4.0,-32.0,-16.0,-27.0,10.0,0.0,-6.0,-3.0,-18
2016,4.0,-32.0,-2.91,-21.0,20.0,0.0,-21.0,-1.91,0
2017,20.0,-78.0,-1.86,-42.0,111.0,0.0,-152.0,-3.62,-143
2018,126.0,-4.0,-0.05,69.0,136.0,1.97,-76.0,-0.97,94
2019,138.0,-270.0,-3.08,-224.0,112.0,0.0,-89.0,-1.02,-6666
