Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2009,8136.0,737.0,1.05,1108.0,9604.0,8.67,3566.0,5.09,0
2010,6333.0,753.0,0.95,1146.0,8973.0,7.83,3070.0,3.89,2
2011,6012.0,1298.0,1.43,2286.0,10258.0,4.49,2023.0,2.23,72
2012,6594.0,1574.0,1.75,2741.0,10924.0,3.99,2082.0,2.3,21
2013,6788.0,1826.0,2.09,3105.0,7835.0,2.52,4148.0,4.77,16
2014,6052.0,1483.0,1.78,2442.0,13432.0,5.5,1818.0,2.18,-18
2015,6536.0,1706.0,2.14,2806.0,14777.0,5.27,2206.0,2.76,15
2016,6311.0,1560.0,2.06,2518.0,15531.0,6.17,1884.0,2.49,-8
2017,7022.0,2194.0,3.01,3112.0,16402.0,5.27,1303.0,1.79,40
2018,6930.0,2193.0,3.18,3125.0,12318.0,3.94,2779.0,4.06,0
2019,8333.0,2512.0,3.47,3583.0,12703.0,3.55,1671.0,2.32,14
