Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,3.0,-2.0,-0.4,0.0,0.0,0.0,0.0,0.0,0
2011,4.0,-6.0,-1.2,-5.0,-1.0,-0.0,-6.0,-1.2,-201
2012,4.0,-5.0,-0.84,-6.0,1.0,0.0,-6.0,-1.0,16
2013,4.0,-6.0,-0.86,-2.0,0.0,0.0,-2.0,-0.29,-20
2014,4.0,-16.0,-1.44,-16.0,3.0,0.0,-7.0,-0.64,-167
2015,14.0,-31.0,-2.06,-24.0,19.0,0.0,-18.0,-1.2,-93
2016,57.0,-30.0,-1.5,-5.0,32.0,0.0,-8.0,-0.4,3
2017,69.0,-107.0,-4.65,-91.0,19.0,0.0,-13.0,-0.57,-256
2018,77.0,-21.0,-0.61,-5.0,24.0,0.0,-19.0,-0.56,80
2019,44.0,-21.0,-1.58,-10.0,13.0,0.0,-18.0,-1.8,0
