Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2017,11.0,-28.0,-2.33,-28.0,0.0,0.0,0.0,0.0,0
2018,37.0,-36.0,-2.99,-37.0,-269.0,-0.0,-10.0,-0.83,-28
2019,211.0,-67.0,-0.73,-69.0,-522.0,-0.0,-63.0,-0.7,-86
