Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,13.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,0
2011,23.0,4.0,0.8,4.0,-45.0,-0.0,6.0,1.2,99
2012,21.0,4.0,1.0,4.0,-27.0,-0.0,1.0,0.25,0
2013,24.0,4.0,1.0,5.0,-20.0,-0.0,6.0,1.5,0
2014,25.0,4.0,1.0,7.0,-18.0,-0.0,2.0,0.5,0
2015,28.0,4.0,0.8,9.0,-46.0,-0.0,3.0,0.6,0
2016,30.0,5.0,1.25,11.0,-43.0,-0.0,3.0,0.75,24
2017,35.0,7.0,1.4,15.0,-67.0,-0.0,5.0,1.0,39
2018,40.0,12.0,2.4,17.0,-23.0,-0.0,9.0,1.8,71
2019,44.0,13.0,2.6,21.0,-20.0,-0.0,9.0,1.8,8
