Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,0.0,77.0,1.48,50.0,0.0,0.0,-20.0,-0.38,0
2011,0.0,-83.0,-1.32,-83.0,-247.0,-0.0,-71.0,-1.13,-207
2012,0.0,-97.0,-1.31,-94.0,-297.0,-0.0,-87.0,-1.18,-16
2013,0.0,-93.0,-1.06,-91.0,-230.0,-0.0,-89.0,-1.02,4
2014,0.0,-90.0,-1.03,-88.0,-156.0,-0.0,-85.0,-0.98,3
2015,28.0,-49.0,-0.56,-48.0,-125.0,-0.0,-27.0,-0.31,45
2016,19.0,-67.0,-0.71,-67.0,-74.0,-0.0,-76.0,-0.81,-36
2017,15.0,-60.0,-0.48,-61.0,-67.0,-0.0,-67.0,-0.54,10
2018,45.0,-60.0,-0.37,-64.0,-128.0,-0.0,-57.0,-0.36,0
2019,57.0,-65.0,-0.37,-68.0,-88.0,-0.0,-44.0,-0.26,-8
