Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2013,10.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0
2014,24.0,0.0,0.0,3.0,-26.0,-0.0,-6.0,-0.67,100
2015,27.0,-12.0,-1.08,-10.0,-15.0,-0.0,-12.0,-1.09,-120100
2016,38.0,-37.0,-2.32,-32.0,6.0,0.0,-18.0,-1.13,-208
2017,48.0,-55.0,-2.39,-44.0,17.0,0.0,-17.0,-0.74,-48
2018,76.0,-46.0,-1.31,-32.0,-64.0,-0.0,-7.0,-0.2,16
2019,68.0,-5.0,-0.11,-2.0,-38.0,-0.0,-6.0,-0.14,89
2020,106.0,-10.0,-0.22,-6.0,-32.0,-0.0,-4.0,-0.1,-100
