Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,35.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2011,135.0,3.0,1.0,8.0,-8.0,-0.0,2.0,0.67,0
2012,136.0,5.0,1.67,12.0,-7.0,-0.0,5.0,1.67,49
2013,129.0,4.0,1.33,10.0,-5.0,-0.0,8.0,2.67,-16
2014,139.0,6.0,2.0,11.0,-2.0,-0.0,7.0,2.33,39
2015,144.0,5.0,1.67,12.0,-5.0,-0.0,5.0,1.67,-14
2016,149.0,5.0,1.66,11.0,0.0,0.0,2.0,0.67,0
2017,152.0,3.0,1.0,10.0,16.0,1.6,-2.0,-0.67,-33
2018,158.0,3.0,1.0,10.0,15.0,1.5,4.0,1.33,0
2019,160.0,1.0,0.34,6.0,18.0,3.0,5.0,1.67,-50
2020,163.0,3.0,1.0,8.0,18.0,2.25,6.0,2.0,99
