Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,20.0,6.0,0.36,10.0,0.0,0.0,-4.0,-0.24,0
2011,60.0,14.0,0.82,24.0,-14.0,-0.0,-5.0,-0.29,132
2012,45.0,4.0,0.21,8.0,-3.0,-0.0,-6.0,-0.33,-71
2013,43.0,4.0,0.2,5.0,0.0,0.0,-11.0,-0.55,0
2014,49.0,5.0,0.26,5.0,79.0,15.8,-11.0,-0.61,24
2015,49.0,2.0,0.14,3.0,76.0,25.33,-12.0,-0.86,-60
2016,44.0,0.0,0.05,-1.0,81.0,0.0,-18.0,0.0,-100
2017,35.0,-2.0,-0.08,-3.0,52.0,0.0,-12.0,-0.48,-20099
2018,32.0,2.0,0.01,1.0,56.0,56.0,-15.0,-0.08,200
2019,47.0,12.0,0.43,3.0,40.0,13.33,-10.0,-0.38,497
2020,47.0,10.0,0.36,1.0,39.0,39.0,-4.0,-0.18,-16
