Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2012,0.0,-4.0,-1.32,-5.0,0.0,0.0,-4.0,-1.33,0
2013,1.0,-22.0,-2.2,-22.0,-44.0,-0.0,-14.0,-1.4,-451
2014,1.0,-26.0,-2.17,-25.0,-53.0,-0.0,-24.0,-2.0,-18
2015,2.0,-36.0,-2.12,-36.0,-45.0,-0.0,-25.0,-1.47,-38
2016,4.0,-37.0,-2.18,-38.0,-46.0,-0.0,-30.0,-1.76,-2
2017,3.0,-66.0,-2.87,-66.0,-50.0,-0.0,-51.0,-2.22,-78
2018,0.0,-83.0,-2.95,-84.0,-59.0,-0.0,-72.0,-2.57,-25
2019,42.0,-74.0,-1.75,-78.0,-163.0,-0.0,-67.0,-1.6,10
