Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,17.0,4.0,0.66,3.0,0.0,0.0,2.0,0.33,0
2011,48.0,10.0,1.68,19.0,63.0,3.32,8.0,1.33,119
2012,59.0,14.0,2.0,27.0,66.0,2.44,13.0,1.86,36
2013,56.0,15.0,2.14,26.0,57.0,2.19,22.0,3.14,6
2014,52.0,11.0,1.58,21.0,61.0,2.9,11.0,1.57,-25
2015,61.0,13.0,1.63,25.0,58.0,2.32,14.0,1.75,16
2016,61.0,15.0,1.88,27.0,76.0,2.81,7.0,0.88,14
2017,69.0,14.0,1.75,28.0,33.0,1.18,22.0,2.75,-6
2018,71.0,20.0,2.48,31.0,33.0,1.06,21.0,2.63,39
2019,90.0,20.0,2.0,29.0,43.0,1.48,26.0,2.6,0
