Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,11.0,2.0,0.5,1.0,0.0,0.0,-2.0,-0.5,0
2011,26.0,4.0,0.8,6.0,76.0,12.67,7.0,1.4,99
2012,30.0,4.0,0.8,8.0,32.0,4.0,-6.0,-1.2,0
2013,28.0,4.0,0.68,8.0,-41.0,-0.0,34.0,5.67,0
2014,37.0,4.0,0.58,6.0,29.0,4.83,16.0,2.29,0
2015,40.0,7.0,0.88,13.0,66.0,5.08,15.0,1.88,74
2016,39.0,8.0,1.0,14.0,86.0,6.14,2.0,0.25,14
2017,42.0,5.0,0.64,14.0,33.0,2.36,19.0,2.38,-37
2018,50.0,10.0,1.24,17.0,85.0,5.0,16.0,2.0,99
2019,54.0,12.0,1.48,20.0,108.0,5.4,13.0,1.63,19
