Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,24.0,-2.0,-0.28,-2.0,0.0,0.0,0.0,0.0,0
2011,50.0,4.0,0.56,5.0,46.0,9.2,14.0,2.0,301
2012,49.0,4.0,0.56,6.0,46.0,7.67,12.0,1.71,0
2013,50.0,4.0,0.56,7.0,53.0,7.57,8.0,1.14,0
2014,53.0,8.0,0.88,12.0,86.0,7.17,11.0,1.22,99
2015,60.0,12.0,1.32,16.0,90.0,5.63,15.0,1.67,49
2016,65.0,15.0,1.5,23.0,69.0,3.0,13.0,1.3,24
2017,70.0,13.0,1.17,21.0,82.0,3.9,14.0,1.27,-13
2018,83.0,13.0,1.08,17.0,203.0,11.94,20.0,1.67,0
2019,131.0,31.0,1.92,48.0,225.0,4.69,34.0,2.13,138
