Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,7.0,-9.0,-0.33,-9.0,0.0,0.0,0.0,0.0,0
2011,7.0,-3.0,-3.0,-1.0,-27.0,-0.0,-20.0,-20.0,66
2012,5.0,-21.0,-21.0,-21.0,-26.0,-0.0,-23.0,-23.0,-602
2013,6.0,-18.0,-18.0,-18.0,-3.0,-0.0,-26.0,-26.0,14
2014,4.0,1.0,1.0,-12.0,0.0,0.0,-14.0,-14.0,105
2015,4.0,-11.0,-11.0,-11.0,-18.0,-0.0,-12.0,-12.0,-1189
2016,4.0,-2.0,-2.0,-2.0,-14.0,-0.0,-3.0,-3.0,81
2017,4.0,-8.0,-8.0,-8.0,-8.0,-0.0,-5.0,-5.0,-302
2018,4.0,-4.0,-4.0,-4.0,-1.0,-0.0,-4.0,-4.0,49
2019,4.0,-4.0,-0.36,-4.0,-2.0,-0.0,-1.0,-0.09,0
