Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2011,44.0,-4.0,-4.0,-4.0,-1.0,-0.0,-4.0,-4.0,0
2012,34.0,-4.0,-4.0,-2.0,-3.0,-0.0,-6.0,-6.0,0
2013,25.0,-4.0,-4.0,-4.0,-1.0,-0.0,-5.0,-5.0,0
2014,28.0,-4.0,-4.0,-4.0,-1.0,-0.0,-1.0,-1.0,0
2015,26.0,-4.0,-4.0,-4.0,0.0,0.0,-7.0,-7.0,0
2016,24.0,-2.0,-2.0,-4.0,0.0,0.0,0.0,0.0,49
2017,17.0,-2.0,-2.0,-2.0,-6.0,-0.0,-1.0,-1.0,0
2018,0.0,-12.0,-0.93,-6.0,-7.0,-0.0,-6.0,-0.46,-503
2019,0.0,-7.0,-3.5,-6.0,-2.0,-0.0,-5.0,-2.5,41
2020,0.0,-5.0,-0.66,-5.0,-1.0,-0.0,-4.0,-0.17,28
