Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,48.0,11.0,0.99,17.0,244.0,14.35,20.0,1.82,0
2011,51.0,12.0,1.2,20.0,251.0,12.55,24.0,2.4,8
2012,48.0,11.0,1.1,18.0,268.0,14.89,19.0,1.9,-8
2013,48.0,11.0,1.1,19.0,262.0,13.79,20.0,2.0,0
2014,49.0,13.0,1.3,21.0,266.0,12.67,17.0,1.7,18
2015,51.0,15.0,1.5,23.0,323.0,14.04,15.0,1.5,15
2016,52.0,16.0,1.6,28.0,261.0,9.32,15.0,1.5,6
2017,58.0,17.0,1.7,30.0,209.0,6.97,17.0,1.7,6
2018,61.0,21.0,2.1,30.0,191.0,6.37,28.0,2.8,23
2019,65.0,24.0,2.4,33.0,170.0,5.15,21.0,2.1,14
