Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,2.0,2.0,0.66,1.0,0.0,0.0,1.0,0.33,0
2011,4.0,2.0,0.66,4.0,1.0,0.25,4.0,1.33,0
2012,4.0,4.0,1.0,4.0,4.0,1.0,4.0,1.0,99
2013,4.0,4.0,1.0,4.0,5.0,1.25,2.0,0.5,0
2014,4.0,4.0,0.8,4.0,9.0,2.25,1.0,0.2,0
2015,4.0,4.0,0.68,4.0,12.0,3.0,1.0,0.17,0
2016,4.0,4.0,0.56,4.0,10.0,2.5,1.0,0.14,0
2017,4.0,4.0,0.52,4.0,20.0,5.0,3.0,0.38,0
2018,5.0,4.0,0.48,4.0,20.0,5.0,5.0,0.63,0
2019,4.0,4.0,0.44,4.0,19.0,4.75,4.0,0.44,0
2020,4.0,4.0,0.44,4.0,22.0,5.5,3.0,0.33,0
