Year,Net Revenue,Net Income,EPS,EBITDA,Net Debt,ND/EBITDA,FCF,FCF/Share,%
2010,56.0,11.0,0.64,10.0,0.0,0.0,8.0,0.47,0
2011,105.0,18.0,1.01,34.0,260.0,7.65,50.0,2.78,63
2012,124.0,28.0,1.4,47.0,263.0,5.6,49.0,2.45,55
2013,120.0,22.0,1.1,44.0,241.0,5.48,42.0,2.1,-21
2014,119.0,24.0,1.26,51.0,189.0,3.71,42.0,2.21,9
2015,112.0,23.0,1.27,48.0,181.0,3.77,55.0,3.06,-4
2016,111.0,24.0,1.4,48.0,142.0,2.96,42.0,2.47,4
2017,112.0,20.0,1.17,49.0,43.0,0.88,37.0,2.18,-16
2018,115.0,35.0,2.18,49.0,-11.0,-0.0,48.0,3.0,74
2019,121.0,37.0,2.46,55.0,-65.0,-0.0,56.0,3.73,5
